time,q_actual_0,q_actual_1,q_actual_2,q_actual_3,q_actual_4,q_actual_5,q_actual_6,dq_actual_0,dq_actual_1,dq_actual_2,dq_actual_3,dq_actual_4,dq_actual_5,dq_actual_6,tau_actual_0,tau_actual_1,tau_actual_2,tau_actual_3,tau_actual_4,tau_actual_5,tau_actual_6,q_ref_0,q_ref_1,q_ref_2,q_ref_3,q_ref_4,q_ref_5,q_ref_6,dq_ref_0,dq_ref_1,dq_ref_2,dq_ref_3,dq_ref_4,dq_ref_5,dq_ref_6,tau_ref_0,tau_ref_1,tau_ref_2,tau_ref_3,tau_ref_4,tau_ref_5,tau_ref_6
24.850000,-0.000191,0.662432,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.213187,0.335043,-0.075214,0.056166,-0.388278,-0.026862,0.000000,0.672500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.860000,-0.000191,0.663577,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.021978,0.382418,7.345055,0.348718,-0.075214,0.056166,-0.412698,-0.017094,0.000000,0.673500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.870000,-0.000191,0.665103,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.164835,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.265934,0.321368,-0.047863,0.061050,-0.388278,-0.031746,0.000000,0.674500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.880000,-0.000191,0.666247,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.239560,0.362393,-0.075214,0.056166,-0.417582,-0.012210,0.000000,0.675500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.890000,-0.000191,0.667391,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,7.081319,0.389744,-0.075214,0.056166,-0.422466,-0.012210,0.000000,0.676500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.900000,-0.000191,0.668917,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,0.007326,0.356044,7.002198,0.376068,-0.075214,0.056166,-0.388278,-0.012210,0.000000,0.677500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.910000,-0.000191,0.670062,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.164835,0.004884,-0.004884,0.007326,-0.007326,-0.021978,0.356044,6.896703,0.362393,-0.075214,0.056166,-0.383394,-0.021978,0.000000,0.678500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.920000,-0.000191,0.670825,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,0.010989,0.164835,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.843956,0.376068,-0.075214,0.056166,-0.378510,-0.017094,0.000000,0.679500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.930000,0.000191,0.672732,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.791209,0.430769,-0.061538,0.056166,-0.393162,-0.021978,0.000000,0.680500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.940000,0.000191,0.673877,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.764835,0.389744,-0.061538,0.056166,-0.388278,-0.012210,0.000000,0.681500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.950000,0.000191,0.675402,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.021978,-0.007326,0.007326,0.382418,6.923077,0.389744,-0.075214,0.056166,-0.388278,-0.012210,0.000000,0.682500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.960000,-0.000191,0.676547,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.843956,0.389744,-0.047863,0.056166,-0.407814,-0.017094,0.000000,0.683500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.970000,-0.000191,0.677310,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,0.007326,0.382418,6.896703,0.403419,-0.075214,0.056166,-0.388278,-0.012210,0.000000,0.684500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.980000,-0.000191,0.678073,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,0.007326,-0.007326,0.382418,6.817582,0.389744,-0.075214,0.061050,-0.417582,-0.012210,0.000000,0.685500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.990000,-0.000191,0.679217,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,6.791209,0.376068,-0.075214,0.051282,-0.383394,-0.021978,0.000000,0.686500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.000000,-0.000191,0.679980,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,7.002198,0.362393,-0.075214,0.056166,-0.393162,-0.007326,0.000000,0.687500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.010000,-0.000191,0.681125,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,-0.007326,-0.007326,-0.007326,0.382418,7.054945,0.403419,-0.061538,0.056166,-0.388278,-0.017094,0.000000,0.688500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.020000,-0.000191,0.682269,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.949451,0.403419,-0.075214,0.056166,-0.398046,-0.017094,0.000000,0.689500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.030000,-0.000191,0.683032,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.002198,0.348718,-0.061538,0.061050,-0.393162,-0.031746,0.000000,0.690500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.040000,-0.000191,0.683795,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.076923,0.004884,-0.004884,0.007326,-0.021978,-0.007326,0.382418,6.949451,0.417094,-0.075214,0.061050,-0.407814,-0.007326,0.000000,0.691500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.050000,0.000191,0.684176,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,0.007326,0.382418,6.975824,0.362393,-0.075214,0.051282,-0.402930,-0.012210,0.000000,0.692500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.060000,-0.000191,0.685702,-0.000572,-0.000191,0.000572,-0.000572,-0.000572,0.010989,0.076923,0.004884,-0.004884,0.007326,0.007326,-0.007326,0.382418,7.160440,0.403419,-0.075214,0.056166,-0.402930,-0.012210,0.000000,0.693500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.070000,0.000191,0.686465,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.265934,0.403419,-0.047863,0.056166,-0.407814,-0.017094,0.000000,0.694500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.080000,-0.000191,0.687228,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.021978,-0.021978,-0.007326,0.382418,7.318681,0.362393,-0.061538,0.056166,-0.402930,-0.021978,0.000000,0.695500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.090000,-0.000191,0.687991,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,0.010989,0.098901,0.004884,-0.004884,0.007326,0.007326,-0.021978,0.382418,7.345055,0.362393,-0.061538,0.051282,-0.393162,-0.012210,0.000000,0.696500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.100000,-0.000191,0.689136,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.021978,-0.007326,-0.007326,0.382418,7.345055,0.403419,-0.075214,0.061050,-0.407814,-0.012210,0.000000,0.697500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.110000,-0.000191,0.689517,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.014652,-0.004884,0.007326,-0.007326,-0.007326,0.356044,7.318681,0.389744,-0.061538,0.051282,-0.402930,-0.017094,0.000000,0.698400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.120000,-0.000191,0.690661,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,0.007326,-0.007326,0.382418,7.318681,0.362393,-0.075214,0.056166,-0.412698,-0.012210,0.000000,0.699100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.130000,0.000191,0.691806,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.014652,0.007326,-0.007326,-0.007326,0.382418,7.529670,0.403419,-0.075214,0.056166,-0.398046,-0.021978,0.000000,0.699600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.140000,-0.000191,0.692569,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.529670,0.389744,-0.047863,0.056166,-0.398046,-0.012210,0.000000,0.699900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.150000,-0.000191,0.693713,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.556044,0.389744,-0.075214,0.061050,-0.402930,-0.012210,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.150000,-0.000191,0.693713,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.556044,0.389744,-0.075214,0.061050,-0.402930,-0.012210,0.000000,0.700000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.160000,-0.000191,0.694858,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,7.424176,0.376068,-0.047863,0.061050,-0.417582,-0.021978,0.000000,0.699900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.170000,-0.000191,0.696002,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.265934,0.335043,-0.075214,0.056166,-0.427350,-0.026862,0.000000,0.699600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.180000,-0.000191,0.697147,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.098901,0.004884,-0.004884,0.007326,0.007326,-0.007326,0.382418,7.186813,0.362393,-0.075214,0.056166,-0.402930,-0.007326,0.000000,0.699100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.060000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.190000,-0.000191,0.698291,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,7.081319,0.376068,-0.075214,0.061050,-0.417582,-0.002442,0.000000,0.698400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.200000,-0.000191,0.699435,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,0.010989,0.120879,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,6.896703,0.362393,-0.061538,0.056166,-0.437118,-0.026862,0.000000,0.697500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.210000,-0.000191,0.699817,-0.000572,-0.000191,0.000954,-0.000572,-0.000954,0.010989,0.076923,0.004884,-0.004884,0.007326,-0.021978,-0.021978,0.382418,6.659341,0.348718,-0.075214,0.056166,-0.402930,-0.002442,0.000000,0.696500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.220000,-0.000191,0.700580,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,0.054945,0.004884,-0.004884,0.007326,-0.021978,0.007326,0.382418,6.474725,0.403419,-0.061538,0.056166,-0.412698,-0.007326,0.000000,0.695500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.230000,-0.000191,0.701343,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,0.054945,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.210989,0.376068,-0.061538,0.061050,-0.402930,-0.021978,0.000000,0.694500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.240000,-0.000191,0.701343,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,0.054945,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,6.158242,0.403419,-0.075214,0.061050,-0.393162,-0.007326,0.000000,0.693500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.250000,-0.000191,0.701724,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.026374,0.376068,-0.075214,0.056166,-0.383394,-0.002442,0.000000,0.692500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.260000,-0.000191,0.701724,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,5.894505,0.417094,-0.075214,0.061050,-0.393162,-0.017094,0.000000,0.691500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.270000,-0.000191,0.701343,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.010989,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,5.815385,0.348718,-0.075214,0.056166,-0.427350,0.002442,0.000000,0.690500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.280000,-0.000191,0.700580,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.032967,-0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,5.709890,0.403419,-0.061538,0.061050,-0.393162,-0.036630,0.000000,0.689500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.290000,-0.000191,0.699817,-0.000572,-0.000191,0.000572,-0.000954,-0.000572,0.010989,-0.076923,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,5.736264,0.403419,-0.061538,0.061050,-0.393162,-0.007326,0.000000,0.688500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.300000,-0.000191,0.699435,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.054945,0.004884,-0.004884,0.021978,-0.007326,-0.007326,0.382418,5.868132,0.335043,-0.061538,0.061050,-0.378510,-0.007326,0.000000,0.687500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.310000,-0.000191,0.697910,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.076923,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,5.841758,0.403419,-0.075214,0.061050,-0.388278,-0.002442,0.000000,0.686500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.320000,-0.000191,0.697147,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.098901,0.004884,-0.004884,0.007326,0.007326,-0.007326,0.382418,5.868132,0.376068,-0.061538,0.065934,-0.402930,-0.002442,0.000000,0.685500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.330000,-0.000191,0.696002,-0.000572,-0.000191,0.000572,-0.000954,-0.000572,0.010989,-0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,5.947253,0.376068,-0.075214,0.056166,-0.398046,-0.017094,0.000000,0.684500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.340000,-0.000191,0.695239,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.052747,0.376068,-0.061538,0.056166,-0.427350,-0.041514,0.000000,0.683500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.350000,-0.000191,0.692950,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.120879,0.004884,-0.004884,-0.007326,-0.007326,-0.007326,0.382418,6.263736,0.376068,-0.061538,0.056166,-0.412698,-0.002442,0.000000,0.682500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.360000,-0.000191,0.692187,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.098901,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,6.184615,0.348718,-0.075214,0.056166,-0.393162,-0.017094,0.000000,0.681500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.370000,0.000191,0.690661,-0.000572,-0.000191,0.000572,-0.000954,-0.000572,0.010989,-0.230769,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.210989,0.321368,-0.075214,0.056166,-0.398046,-0.031746,0.000000,0.680500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.380000,-0.000191,0.689136,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.142857,0.004884,-0.004884,0.021978,-0.007326,-0.007326,0.382418,6.474725,0.403419,-0.047863,0.056166,-0.398046,-0.017094,0.000000,0.679500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.390000,-0.000191,0.687610,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,0.010989,-0.098901,0.004884,-0.004884,0.007326,-0.021978,-0.007326,0.356044,6.580220,0.321368,-0.061538,0.056166,-0.398046,-0.017094,0.000000,0.678500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.400000,-0.000191,0.685702,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,-0.186813,0.004884,-0.004884,0.021978,0.007326,-0.007326,0.382418,6.501099,0.376068,-0.075214,0.056166,-0.393162,-0.007326,0.000000,0.677500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.410000,-0.000191,0.684939,-0.000572,-0.000191,0.000954,-0.000572,-0.000572,0.010989,-0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.356044,6.606593,0.403419,-0.075214,0.051282,-0.402930,-0.002442,0.000000,0.676500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.420000,-0.000191,0.684176,-0.000572,-0.000191,0.000954,-0.000954,-0.000572,-0.010989,-0.076923,0.004884,-0.004884,0.007326,-0.007326,-0.007326,0.382418,6.553846,0.389744,-0.061538,0.051282,-0.417582,-0.007326,0.000000,0.675500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25.430000,0.000191,0.683032,-0.000572,-0.000191,0.000572,-0.000572,-0.000954,0.010989,-0.142857,0.004884,-0.004884,0.007326,-0.007326,-0.021978,0.382418,6.712088,0.403419,-0.061538,0.056166,-0.402930,-0.017094,0.000000,0.674500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
